# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_
depth, execs_per_sec, total_execs, edges_found
537, 0, 80, 1867, 1865, 336, 0.65%, 0, 0, 3, 13.45, 26778, 54649
542, 0, 80, 1868, 1866, 336, 0.65%, 0, 0, 3, 13.49, 26847, 54649
547, 0, 80, 1869, 1867, 336, 0.65%, 0, 0, 3, 13.43, 26920, 54649
552, 0, 80, 1870, 1868, 336, 0.65%, 0, 0, 3, 13.45, 26987, 54649
558, 0, 80, 1871, 1869, 336, 0.65%, 0, 0, 3, 13.43, 27056, 54649
563, 0, 80, 1872, 1870, 336, 0.65%, 0, 0, 3, 13.53, 27124, 54649
568, 0, 80, 1872, 1870, 336, 0.65%, 0, 0, 3, 13.49, 27193, 54649
573, 0, 80, 1873, 1871, 336, 0.65%, 0, 0, 3, 13.43, 27261, 54649
578, 0, 80, 1874, 1872, 336, 0.65%, 0, 0, 3, 13.42, 27330, 54650
583, 0, 80, 1875, 1873, 336, 0.65%, 0, 0, 3, 13.45, 27398, 54650
588, 0, 80, 1876, 1874, 336, 0.65%, 0, 0, 3, 13.53, 27466, 54650
594, 0, 80, 1876, 1874, 336, 0.65%, 0, 0, 3, 13.52, 27535, 54650
599, 0, 80, 1877, 1875, 336, 0.65%, 0, 0, 3, 13.49, 27604, 54650
604, 0, 80, 1878, 1876, 336, 0.65%, 0, 0, 3, 13.34, 27671, 54650
609, 0, 80, 1879, 1877, 336, 0.65%, 0, 0, 3, 13.40, 27739, 54650
614, 0, 80, 1879, 1877, 336, 0.65%, 0, 0, 3, 13.48, 27808, 54650
619, 0, 80, 1881, 1879, 336, 0.65%, 0, 0, 3, 13.42, 27875, 54651
624, 0, 80, 1883, 1881, 336, 0.65%, 0, 0, 3, 13.35, 27940, 54652
629, 0, 80, 1884, 1882, 336, 0.65%, 0, 0, 3, 13.46, 28008, 54652
634, 0, 80, 1886, 1884, 336, 0.65%, 0, 0, 3, 13.40, 28074, 54653
639, 0, 80, 1886, 1884, 336, 0.65%, 0, 0, 3, 13.51, 28143, 54653
644, 0, 80, 1888, 1886, 336, 0.65%, 0, 0, 3, 13.45, 28209, 54654
650, 0, 80, 1891, 1889, 336, 0.65%, 0, 0, 3, 13.29, 28274, 54654
655, 0, 80, 1892, 1890, 336, 0.65%, 0, 0, 3, 13.36, 28350, 54655
660, 0, 80, 1893, 1891, 336, 0.65%, 0, 0, 3, 13.44, 28418, 54655
665, 0, 80, 1894, 1892, 336, 0.65%, 0, 0, 3, 13.47, 28485, 54655
671, 0, 80, 1894, 1892, 336, 0.65%, 0, 0, 3, 13.53, 28554, 54655
676, 0, 80, 1895, 1893, 336, 0.65%, 0, 0, 3, 13.51, 28622, 54656
681, 0, 80, 1897, 1895, 336, 0.65%, 0, 0, 3, 13.44, 28689, 54657
686, 0, 80, 1898, 1896, 336, 0.65%, 0, 0, 3, 13.45, 28756, 54658
691, 0, 80, 1899, 1897, 336, 0.65%, 0, 0, 3, 13.43, 28825, 54658
696, 0, 80, 1901, 1899, 336, 0.65%, 0, 0, 3, 13.38, 28894, 54660
701, 0, 80, 1901, 1899, 336, 0.65%, 0, 0, 3, 13.59, 28963, 54660
707, 0, 80, 1903, 1901, 336, 0.65%, 0, 0, 3, 13.44, 29042, 54661
713, 0, 80, 1904, 1902, 336, 0.65%, 0, 0, 3, 13.37, 29119, 54663
718, 0, 80, 1905, 1903, 336, 0.65%, 0, 0, 3, 13.44, 29188, 54663
723, 0, 80, 1906, 1904, 336, 0.65%, 0, 0, 3, 13.44, 29256, 54664
729, 0, 80, 1906, 1904, 336, 0.65%, 0, 0, 3, 13.51, 29325, 54664
734, 0, 80, 1907, 1905, 336, 0.65%, 0, 0, 3, 13.45, 29393, 54664
739, 0, 80, 1908, 1906, 336, 0.65%, 0, 0, 3, 13.48, 29461, 54664
745, 0, 80, 1911, 1909, 336, 0.65%, 0, 0, 3, 13.35, 29537, 54665
750, 0, 80, 1911, 1909, 336, 0.65%, 0, 0, 3, 13.46, 29606, 54665
755, 0, 80, 1912, 1910, 336, 0.65%, 0, 0, 3, 13.45, 29675, 54665
760, 0, 80, 1912, 1910, 336, 0.65%, 0, 0, 3, 13.56, 29744, 54665
766, 0, 80, 1913, 1911, 336, 0.65%, 0, 0, 3, 13.24, 29815, 54665
771, 0, 1770, 1913, 1910, 356, 0.65%, 0, 0, 3, 13.09, 29880, 54665
776, 0, 1770, 1913, 1910, 356, 0.65%, 0, 0, 3, 13.50, 29949, 54665
781, 0, 1770, 1915, 1912, 356, 0.65%, 0, 0, 3, 13.34, 30017, 54668
786, 0, 1770, 1915, 1912, 356, 0.65%, 0, 0, 3, 13.42, 30086, 54668
791, 0, 1770, 1915, 1912, 356, 0.65%, 0, 0, 3, 13.52, 30155, 54668
796, 0, 1843, 1915, 1911, 355, 0.65%, 0, 0, 3, 13.09, 30223, 54668
802, 0, 1576, 1915, 1910, 354, 0.65%, 0, 0, 3, 14.36, 30298, 54668
807, 0, 1576, 1915, 1910, 354, 0.65%, 0, 0, 3, 15.66, 30380, 54668
812, 0, 1576, 1915, 1910, 354, 0.65%, 0, 0, 3, 16.02, 30459, 54668
817, 0, 1576, 1915, 1910, 354, 0.65%, 0, 0, 3, 16.58, 30545, 54668
822, 0, 1576, 1916, 1911, 354, 0.65%, 0, 0, 3, 15.08, 30622, 54668
827, 0, 1576, 1916, 1911, 354, 0.65%, 0, 0, 3, 14.02, 30694, 54668
833, 0, 1576, 1918, 1913, 354, 0.65%, 0, 0, 3, 13.63, 30762, 54670
839, 0, 1576, 1919, 1914, 354, 0.65%, 0, 0, 3, 13.28, 30837, 54670
844, 0, 1576, 1920, 1915, 354, 0.65%, 0, 0, 3, 13.87, 30910, 54670
849, 0, 41, 1920, 1914, 355, 0.65%, 0, 0, 3, 12.83, 30975, 54670
854, 0, 41, 1920, 1914, 355, 0.65%, 0, 0, 3, 12.64, 31038, 54670
859, 0, 41, 1920, 1914, 355, 0.65%, 0, 0, 3, 12.18, 31098, 54670
864, 0, 41, 1920, 1914, 355, 0.65%, 0, 0, 3, 12.04, 31158, 54670
869, 0, 41, 1922, 1916, 355, 0.65%, 0, 0, 3, 12.08, 31223, 54670
875, 0, 41, 1925, 1919, 355, 0.65%, 0, 0, 3, 12.54, 31286, 54672
880, 0, 41, 1928, 1922, 355, 0.65%, 0, 0, 3, 12.75, 31358, 54672
886, 0, 41, 1929, 1923, 355, 0.65%, 0, 0, 3, 12.94, 31422, 54672
891, 0, 41, 1931, 1925, 355, 0.65%, 0, 0, 3, 13.14, 31498, 54673
897, 0, 41, 1932, 1926, 355, 0.65%, 0, 0, 3, 13.18, 31572, 54673
903, 0, 41, 1933, 1927, 355, 0.65%, 0, 0, 3, 13.33, 31649, 54673
908, 0, 41, 1934, 1928, 355, 0.65%, 0, 0, 3, 13.48, 31716, 54673
913, 0, 41, 1936, 1930, 355, 0.65%, 0, 0, 3, 13.35, 31781, 54679
919, 0, 41, 1937, 1931, 355, 0.65%, 0, 0, 3, 13.26, 31858, 54679
925, 0, 41, 1940, 1934, 355, 0.65%, 0, 0, 3, 13.20, 31928, 54680
930, 0, 41, 1942, 1936, 355, 0.65%, 0, 0, 3, 12.81, 31984, 54695
935, 0, 41, 1943, 1937, 355, 0.65%, 0, 0, 3, 13.04, 32050, 54695
941, 0, 41, 1945, 1939, 355, 0.65%, 0, 0, 3, 12.77, 32118, 54700
